7.745996	7.963798
8.855163	7.911009
8.031933	9.383663
8.654033	7.691082
8.773997	9.335065
7.708165	7.994589
9.942216	9.463656
9.503023	9.415973
8.628466	10.572923
10.234815	9.048156
9.158923	8.991533
9.001362	9.394805
7.180905	7.731025
6.480423	7.077154
8.755160	8.434959
10.098954	8.865835
7.532090	7.657748
8.456121	8.548623
8.328419	8.522975
10.160298	9.287650
9.361634	11.529745
8.863450	8.634155
8.314830	8.907642
10.413516	9.545695
9.133850	9.202061
8.996376	9.141447
8.237905	8.184566
8.800661	10.086537
8.615680	8.252060
8.691579	7.334881
7.085186	7.252463
9.266562	9.840290
8.558822	6.549419
9.024423	9.837225
9.603444	7.804762
7.196933	5.837180
9.316953	9.091773
9.988070	11.558975
9.183551	9.970417
8.814814	9.623750
8.696399	9.165468
10.528985	10.511192
9.887399	10.898137
9.525312	8.465547
8.329185	9.331661
9.725194	9.110526
9.235621	10.109431
10.871282	11.569087
9.026709	8.855258
10.261989	9.508310
9.187350	9.254903
9.020113	9.266994
8.494086	8.918146
9.683667	9.330151
7.790171	7.802181
9.719021	8.456186
8.863252	8.837903
9.639088	7.937335
8.440502	8.957387
8.593346	8.044701
9.947377	9.344377
7.838565	7.333094
8.964139	8.130773
8.549057	8.447217
8.400188	7.838737
7.810584	8.006747
10.757225	10.102141
8.952467	9.433050
7.786385	7.278112
8.385875	9.175967
9.688268	9.619558
9.572173	9.257035
8.498461	8.674649
9.103984	8.757365
7.466250	7.575249
9.372263	9.661200
7.985662	8.278911
8.220382	9.179688
11.479898	9.701281
10.259328	8.194413
8.924925	8.248489
9.809843	9.564944
10.687939	10.375495
9.126508	8.866285
10.415065	9.764770
9.493300	9.444674
8.190902	8.898306
7.464481	6.542378
9.129604	9.065214
11.254614	12.247008
9.471924	10.798159
9.786614	11.356578
10.011837	10.963137
8.610034	6.568723
8.434329	8.674909
9.050266	8.615078
9.217836	10.622524
8.930450	10.690241
8.464922	8.795469
7.771784	7.092205
7.982977	8.539589
9.427155	9.468479
8.260737	9.262919
9.791471	10.492883
8.700142	10.532953
8.107672	8.694078
9.561244	9.485452
8.141993	8.249208
9.957585	9.779328
8.490314	7.238576
9.417035	9.007462
8.921048	8.352295
9.357587	8.369711
8.521666	7.896524
7.861834	7.059309
10.183703	10.047880
8.908289	6.942324
9.473398	10.302511
9.706591	9.131437
9.234754	8.346120
7.693066	6.947322
8.934860	8.458115
6.859196	6.475111
8.005460	8.887660
9.550232	8.715835
8.492690	9.029414
9.675860	9.149738
9.410804	9.573215
9.970479	12.049240
9.616074	8.778075
10.032565	9.354437
7.463086	9.340851
8.995244	8.982194
9.336022	10.442403
9.955946	9.718280
8.272108	8.954560
10.636384	10.358346
9.277955	8.706942
11.071933	12.317292
9.723105	10.101275
8.833574	8.043818
9.021507	9.994654
9.595116	8.836450
9.439219	9.552347
10.561057	9.593120
9.104537	11.987760
10.264923	9.358448
7.693364	8.069473
10.758531	10.229113
10.003002	11.440370
11.938280	13.548881
8.051157	7.520546
9.356582	8.605190
10.419406	11.081911
10.258237	10.673942
8.534891	10.560586
9.165662	9.304057
9.111796	8.935572
8.549364	9.584693
10.123581	9.417213
9.670607	8.990613
11.015883	11.216221
7.938674	6.791919
7.763597	8.240267
9.489604	9.037502
8.695134	8.606489
10.116504	8.881393
9.029977	9.831131
9.645644	9.371783
8.507284	9.129218
8.999843	9.163707
11.016124	11.465094
8.478538	8.283589
9.315590	8.145765
6.406464	6.648805
7.298406	8.681446
8.460652	10.444897
9.961309	11.492317
9.131986	9.632646
7.935533	8.095311
8.069189	8.307531
9.331406	8.532936
9.590714	9.185149
9.109205	9.918072
8.612913	7.378923
10.091577	11.966260
8.497588	9.692330
9.576389	10.371837
9.718193	10.018377
8.592117	9.989926
10.038285	9.826290
8.941127	10.720487
8.024591	9.108956
9.437600	8.503950
9.051614	9.569692
9.135593	11.443407
9.881848	8.173098
7.173707	5.107902
9.095646	8.801739
10.383245	9.427894
8.409108	9.448931
7.319557	7.812082
8.514418	10.108925
7.560413	8.500734
8.198299	8.437700
9.605154	9.797853
9.456960	10.987866
9.304178	9.709186
9.259716	9.795789
7.325597	6.766847
9.171778	8.277693
10.321578	9.694040
10.193780	9.037331
10.000513	11.250385
6.320172	7.067435
9.712546	9.054002
8.249606	8.209553
9.096663	9.035550
9.227016	7.377544
8.213341	8.957480
6.954229	8.308536
9.461884	10.190166
8.779152	7.012761
9.401723	6.737901
10.810518	11.284148
9.409620	10.076649
8.993189	8.674722
8.181747	8.657878
8.865321	8.275425
10.744383	12.256728
7.882590	9.249985
9.969354	9.292418
8.439553	9.420877
9.363667	10.776051
10.660670	10.992019
8.786879	8.239485
8.742920	7.285780
9.397936	10.664794
9.291880	8.638996
8.806589	10.492458
9.189145	8.289425
8.376634	9.352441
8.282751	7.934345
11.145987	10.106832
9.911549	10.136692
9.031826	11.022225
9.719298	9.635352
7.187142	7.312725
7.502117	6.520828
9.154237	8.512881
9.500413	8.595954
9.356585	7.200948
7.582426	8.955667
8.959344	8.750355
7.624622	8.086680
8.350243	9.242154
9.074682	8.117740
9.445514	8.950020
10.511807	9.465080
9.073541	8.776754
9.373403	10.499481
8.934981	8.313077
9.052725	8.821373
7.906906	10.888407
9.200780	9.448120
11.224910	11.479315
7.346468	8.414506
9.456368	9.776553
6.809763	7.347165
9.496507	8.300343
8.579221	7.994735
9.494786	8.664035
9.153754	8.413563
10.304843	11.691879
9.434033	9.512337
9.311127	8.761474
6.020963	5.162049
8.665940	9.132926
7.723296	8.580368
7.733502	8.613758
6.570912	7.688356
8.182987	7.810351
9.127290	8.824759
9.316997	10.525305
9.159497	11.672422
7.933171	7.527875
10.633365	9.773597
9.564394	7.889524
8.256003	6.734170
7.548467	8.119924
9.649303	10.807830
8.945961	7.214823
8.490317	9.061538
9.691237	10.720686
6.955970	8.582397
9.969662	10.783429
8.869780	10.486848
9.430731	7.963073
7.739715	8.268176
8.789580	9.795108
8.213617	6.316759
8.639365	7.242456
9.388222	8.815648
9.055651	10.646134
10.195362	9.532558
8.268240	8.383477
7.617965	6.912036
10.233929	8.289036
9.694090	9.142498
8.534869	10.326149
9.232105	7.116291
9.785869	9.348328
9.169150	8.422517
10.819652	11.249184
10.524385	9.925735
9.027593	9.202119
9.621623	9.371385
10.231463	9.423632
7.649245	6.070761
9.875128	10.414153
9.149452	10.528538
8.418785	8.212243
9.485591	10.164481
9.679633	9.717575
8.223684	7.933047
9.862670	9.723785
8.471669	10.252607
6.796388	6.578896
8.354693	7.458783
8.482545	8.050483
9.364602	9.728958
10.901369	11.370771
10.508528	11.271889
9.974699	10.614312
9.284068	8.923499
9.124421	10.518993
10.381266	12.116732
10.089186	11.348784
10.174082	9.788400
7.643324	7.788089
8.594284	8.416692
9.355657	7.466405
9.539222	12.261153
8.505647	7.360541
9.932891	10.932776
9.250449	8.526529
7.792242	8.273251
7.931031	8.318223
7.438075	7.399178
7.029098	9.864550
8.573797	9.596442
8.616993	9.009540
9.188237	10.337858
10.664971	10.930406
8.915765	8.364423
9.282685	8.525167
9.390363	9.697999
8.326907	8.440908
9.030745	6.511836
9.821007	10.762741
7.518516	5.777209
9.898413	10.348100
10.401084	10.004401
8.734759	8.020808
7.707544	6.745878
8.736597	7.600640
10.725554	9.293776
7.744482	6.248232
9.269742	9.197504
9.070318	7.959304
9.045286	7.142695
8.146233	8.375161
10.823035	10.170429
8.778595	8.468291
8.779935	10.007515
10.358834	12.302997
10.038208	11.729225
9.513721	7.932987
9.148661	8.974704
8.269932	9.008947
8.546372	8.492422
8.924173	9.692799
9.200141	10.863415
9.707756	9.400022
9.766169	8.117823
9.366893	10.176021
8.485304	9.461764
9.917487	9.543556
8.416265	8.331685
10.325721	10.688979
10.326805	10.211845
7.955890	8.655368
8.233641	9.304863
10.005926	11.632865
7.488748	7.176500
10.556879	10.893122
8.312161	9.027322
8.361113	9.305126
7.785555	6.958149
9.624186	9.264368
7.943937	7.362177
9.685052	8.821883
9.600166	9.506308
10.167060	9.080639
8.930454	8.713233
9.555135	8.858306
9.883385	10.447771
9.034695	10.490308
9.456134	9.176748
8.484484	9.229168
9.272645	9.505534
10.727567	9.333260
8.050175	7.638381
8.084342	9.246166
9.193831	9.957934
7.976306	7.903336
10.588196	12.305855
9.018033	9.938469
9.287840	7.241659
6.701349	8.640456
9.312001	9.643707
8.123600	8.000487
8.657154	8.329263
9.265192	9.429904
8.504447	8.266138
9.383976	9.766246
7.998495	8.830194
9.867178	10.375531
8.228707	9.785310
11.879215	11.756155
9.747914	10.039750
8.477204	7.894033
7.862764	8.244178
7.490915	6.954997
8.142940	8.887326
10.564150	12.480247
7.816263	7.668262
8.100877	7.062036
9.307552	10.431604
8.802490	8.209396
11.394251	11.559323
6.097387	6.632159
8.708824	8.876477
7.780550	9.696659
10.827437	9.268188
9.738453	9.998541
8.460819	8.475656
8.589355	9.368115
9.726856	9.514312
9.638336	10.467487
9.886267	8.207231
7.650393	8.094296
9.934848	9.197534
8.755982	9.070074
7.302187	7.040427
8.377660	8.793268
10.213333	10.251109
10.187582	8.042670
9.511549	8.964612
10.962218	11.146432
9.281984	8.116357
6.850200	6.031205
7.264174	6.718136
7.640910	7.195275
8.899019	9.108340
8.374145	8.293014
8.752057	9.841742
9.961342	11.038199
9.139603	8.681891
9.039102	10.177661
9.343878	7.940262
8.006381	7.633609
8.817212	8.825904
9.556554	7.947698
9.634489	10.682785
9.176861	9.227424
9.008683	8.661162
8.685875	9.585510
8.343424	9.233561
9.588625	10.631294
7.714551	7.225487
8.691640	9.151356
8.127345	8.607582
9.511605	8.675523
7.300256	7.852660
8.519754	9.011715
9.112555	8.047741
5.738672	6.948108
8.218531	7.318588
8.997585	8.642405
8.917885	9.631364
8.219782	7.060595
9.800274	10.273212
7.991158	8.396547
9.492103	9.849597
6.962374	7.085338
8.278505	6.486119
9.438816	8.380699
8.060974	7.970759
8.323627	8.414911
9.891924	10.155374
8.482854	8.827671
8.981514	9.234792
8.000164	7.646003
7.008822	7.999132
8.713973	8.883980
8.361011	7.455112
9.649199	8.376595
8.476817	8.570574
9.512421	10.060544
9.651639	11.427797
8.398924	8.889350
9.051641	8.208930
8.042212	6.634985
9.648751	10.542140
8.241446	7.254978
7.848473	8.373208
9.496156	7.712801
10.227409	10.842846
9.773223	9.725587
8.758092	7.932769
8.450626	9.531090
9.128965	12.061657
6.880833	6.207323
10.326660	9.662899
7.647161	8.399242
7.325425	8.827274
8.811754	9.488830
9.026540	7.758572
9.248139	9.070925
10.942250	11.246069
8.056838	7.956170
8.973227	10.242235
8.861768	9.128687
10.017673	10.100460
8.419084	8.429601
8.324056	11.364274
7.323465	6.587796
9.012268	9.018504
7.234141	8.449202
9.287392	9.257104
8.729419	9.967834
9.804245	10.908746
8.204492	7.870932
6.485403	6.845188
7.153375	6.956807
9.531472	8.919682
8.996083	8.920136
10.488137	9.970216
9.529881	7.926515
8.947825	10.177661
6.790885	6.142869
6.610758	7.007523
10.321822	9.802731
9.567922	9.790431
8.969877	8.352996
10.013134	11.324912
7.402257	5.514479
9.424581	9.861645
9.922445	8.853892
7.598769	8.442952
9.224701	9.556789
9.230606	9.794763
9.156988	6.815026
10.545207	11.231801
8.009460	9.795094
8.639153	9.639113
9.057070	10.692670
8.892310	8.001630
9.026869	8.378027
8.009177	5.881767
9.137410	7.893850
9.857391	8.059366
7.880391	7.251610
9.852203	10.656439
9.277886	10.535427
8.564859	8.928738
9.238135	10.197689
8.741470	7.949955
9.755776	10.301549
9.528970	10.936714
7.250515	6.565817
7.679510	9.056659
8.762539	8.730141
8.611394	8.634229
8.274009	10.562307
7.709412	9.099334
7.644498	6.809491
8.557705	7.824754
8.877652	8.040651
7.643358	8.140254
9.447995	9.482004
9.693714	8.891307
8.986899	7.376130
9.555139	10.106701
8.754318	8.138301
7.402934	7.153869
8.659303	7.007374
8.619597	9.437091
9.507923	10.044134
9.391888	10.548898
7.830123	7.616504
7.916992	7.661461
10.092261	11.028564
7.060951	7.827178
10.344306	11.301670
10.202134	9.767169
7.349102	6.504116
8.429862	8.140913
8.532965	8.285254
10.125742	9.782213
9.070214	9.782744
8.236423	9.881274
10.273880	10.615320
9.308050	8.139138
10.574552	10.957563
10.244303	12.101269
7.638822	8.455165
9.106798	10.100571
8.845608	7.191598
9.219872	8.993913
10.009976	10.884633
9.878030	10.659399
8.807693	9.902336
8.511748	9.969702
9.255729	7.564309
7.487870	6.382181
8.572199	8.236833
7.918638	8.593028
9.830900	10.671991
8.278197	9.122701
10.050758	9.264607
9.315994	8.645866
9.453064	10.421773
7.769045	8.474119
7.509892	6.407551
8.121098	6.744833
8.476149	8.892970
9.138553	9.428402
6.590903	5.813645
7.892409	8.389336
9.168130	9.846631
6.476156	7.397819
9.304482	10.738595
9.033224	10.338508
8.006767	9.088181
9.549784	8.923231
10.595284	9.588288
10.107673	10.934227
8.063951	8.424349
9.058999	11.440002
9.563636	8.501604
8.730037	7.095203
8.975101	8.539044
8.020196	8.326219
7.337893	6.974043
9.918684	10.688760
9.192920	10.530695
9.614457	9.336000
7.658188	6.040532
8.251026	10.612132
8.685475	8.734924
9.820527	9.668104
8.580548	9.396821
12.682879	12.241777
8.440390	8.991411
8.302347	7.142024
9.181306	9.316702
8.113948	10.071745
9.256727	8.888489
9.074681	10.217171
8.356030	9.354907
8.873832	13.116509
8.247360	9.489429
9.881262	10.011615
9.519867	10.150738
8.444002	8.824420
9.225574	8.700006
8.892799	8.131360
8.127459	8.450135
8.718837	8.200173
10.174489	10.162386
9.857437	9.979259
7.214613	7.552311
9.830400	12.172391
7.479045	7.384443
8.665870	8.239721
9.723450	10.195472
7.868473	8.561416
10.026806	9.567905
8.955141	9.767002
8.292872	7.555633
8.658362	7.734249
8.609025	8.785694
8.277701	8.415648
6.793983	7.682627
8.835408	8.065491
10.259492	8.979104
8.615334	8.317895
9.683099	8.554136
8.789870	10.773514
8.797362	10.060035
9.514937	10.872911
9.236619	10.194061
8.543732	8.056682
7.699609	8.071822
